,question,answer,document
169,Licença para Casar,https://globoplay.globo.com/licenca-para-casar/t/hGKwDWxq5Y/,https://globoplay.globo.com/categorias/filmes-de-comedia/
170,Keanu: Cadê Meu Gato?!,https://globoplay.globo.com/keanu-cade-meu-gato!/t/fM1rQkXvY6/,https://globoplay.globo.com/categorias/filmes-de-comedia/
171,Mulheres Alteradas,https://globoplay.globo.com/mulheres-alteradas/t/Nbh8pTDzgC/,https://globoplay.globo.com/categorias/filmes-de-comedia/
172,Apenas Amigos,https://globoplay.globo.com/apenas-amigos/t/wycRYMLSgv/,https://globoplay.globo.com/categorias/filmes-de-comedia/
173,Chocolate,https://globoplay.globo.com/chocolate/t/2bsvsvNtzt/,https://globoplay.globo.com/categorias/filmes-de-comedia/
174,Quase Um Anjo,https://globoplay.globo.com/quase-um-anjo/t/ZTbG7p5cyx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
175,"Detroit, a Cidade do Rock",https://globoplay.globo.com/detroit-a-cidade-do-rock/t/g1wfhwjLLB/,https://globoplay.globo.com/categorias/filmes-de-comedia/
176,"Hitch, Conselheiro Amoroso",https://globoplay.globo.com/hitch-conselheiro-amoroso/t/6fr2yKpVNn/,https://globoplay.globo.com/categorias/filmes-de-comedia/
177,O Rei da Comédia,https://globoplay.globo.com/o-rei-da-comedia/t/bqvJkSPzz5/,https://globoplay.globo.com/categorias/filmes-de-comedia/
178,O Concurso,https://globoplay.globo.com/o-concurso/t/5skKNZtT7Y/,https://globoplay.globo.com/categorias/filmes-de-comedia/
179,Não Conte Para Ela,https://globoplay.globo.com/nao-conte-para-ela/t/XmRSsMLj12/,https://globoplay.globo.com/categorias/filmes-de-comedia/
180,Hasta La Vista: Venha Como Você É,https://globoplay.globo.com/hasta-la-vista-venha-como-voce-e/t/scbbLTNdhr/,https://globoplay.globo.com/categorias/filmes-de-comedia/
181,A Festa De Despedida,https://globoplay.globo.com/a-festa-de-despedida/t/wGDRPpmQPT/,https://globoplay.globo.com/categorias/filmes-de-comedia/
182,Um Doce Natal,https://globoplay.globo.com/um-doce-natal/t/VWDzndcNfK/,https://globoplay.globo.com/categorias/filmes-de-comedia/
183,O Virgem De 40 Anos,https://globoplay.globo.com/o-virgem-de-40-anos/t/rPHgP5yXHz/,https://globoplay.globo.com/categorias/filmes-de-comedia/
184,O Último Virgem,https://globoplay.globo.com/o-ultimo-virgem/t/xXgQx7VCF8/,https://globoplay.globo.com/categorias/filmes-de-comedia/
185,Happy Hour - Verdades E Consequências,https://globoplay.globo.com/happy-hour-verdades-e-consequencias/t/CRxVdCSsLh/,https://globoplay.globo.com/categorias/filmes-de-comedia/
186,A Melhor Cidade Para o Natal,https://globoplay.globo.com/a-melhor-cidade-para-o-natal/t/ngrNVRVP1r/,https://globoplay.globo.com/categorias/filmes-de-comedia/
187,Um Santo Vizinho,https://globoplay.globo.com/um-santo-vizinho/t/NpRvGB7LGx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
188,Segurando As Pontas,https://globoplay.globo.com/segurando-as-pontas/t/6WvFL6gjqW/,https://globoplay.globo.com/categorias/filmes-de-comedia/
189,"Não Se Preocupe, Nada Vai Dar Certo!",https://globoplay.globo.com/nao-se-preocupe-nada-vai-dar-certo!/t/JTpYvFLDWD/,https://globoplay.globo.com/categorias/filmes-de-comedia/
190,Totalmente Inocentes,https://globoplay.globo.com/totalmente-inocentes/t/NvRy1NkNPx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
191,O Grande Kilapy,https://globoplay.globo.com/o-grande-kilapy/t/6vHh5pSpFN/,https://globoplay.globo.com/categorias/filmes-de-comedia/
192,O Grande Kilapy,https://globoplay.globo.com/o-grande-kilapy/t/6vHh5pSpFN/,https://globoplay.globo.com/categorias/filmes-de-comedia/
193,Os Normais,https://globoplay.globo.com/os-normais/t/X7Z16SvjYj/,https://globoplay.globo.com/categorias/filmes-de-comedia/
194,Curtindo A Vida Adoidado,https://globoplay.globo.com/curtindo-a-vida-adoidado/t/NVfbfR7VpJ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
195,Porta Dos Fundos - Contrato Vitalício,https://globoplay.globo.com/porta-dos-fundos-contrato-vitalicio/t/9pPtd9dB7k/,https://globoplay.globo.com/categorias/filmes-de-comedia/
196,Endiabrado,https://globoplay.globo.com/endiabrado/t/HmmDgvWZLV/,https://globoplay.globo.com/categorias/filmes-de-comedia/
197,Encantado,https://globoplay.globo.com/encantado/t/ZFTGmNBWPP/,https://globoplay.globo.com/categorias/filmes-de-comedia/
198,De Frente Com Meu Ex,https://globoplay.globo.com/de-frente-com-meu-ex/t/qypH168QzB/,https://globoplay.globo.com/categorias/filmes-de-comedia/
199,As Branquelas,https://globoplay.globo.com/as-branquelas/t/jMSkHRKJbn/,https://globoplay.globo.com/categorias/filmes-de-comedia/
200,Amor por Acidente,https://globoplay.globo.com/amor-por-acidente/t/Cns9KHRsrM/,https://globoplay.globo.com/categorias/filmes-de-comedia/
201,O Palácio Francês,https://globoplay.globo.com/o-palacio-frances/t/NpG2TMQyXV/,https://globoplay.globo.com/categorias/filmes-de-comedia/
202,O Roubo Da Taça,https://globoplay.globo.com/o-roubo-da-taca/t/gcgvSbgHhm/,https://globoplay.globo.com/categorias/filmes-de-comedia/
203,As Apimentadas,https://globoplay.globo.com/as-apimentadas/t/C2L5fTVpXP/,https://globoplay.globo.com/categorias/filmes-de-comedia/
204,Bem a Tempo Para o Natal,https://globoplay.globo.com/bem-a-tempo-para-o-natal/t/SRddC8X1VC/,https://globoplay.globo.com/categorias/filmes-de-comedia/
205,Padrinhos Ltda.,https://globoplay.globo.com/padrinhos-ltda/t/Z9qJMXFpXT/,https://globoplay.globo.com/categorias/filmes-de-comedia/
206,Meu Ex é um Espião,https://globoplay.globo.com/meu-ex-e-um-espiao/t/jY7HS5f9YW/,https://globoplay.globo.com/categorias/filmes-de-comedia/
207,Alice e o Prefeito,https://globoplay.globo.com/alice-e-o-prefeito/t/VdmhvK9gFN/,https://globoplay.globo.com/categorias/filmes-de-comedia/
208,Amor ao Primeiro Filho,https://globoplay.globo.com/amor-ao-primeiro-filho/t/2QjdZN8nkd/,https://globoplay.globo.com/categorias/filmes-de-comedia/
209,Mato Sem Cachorro,https://globoplay.globo.com/mato-sem-cachorro/t/DTPT1qyCLB/,https://globoplay.globo.com/categorias/filmes-de-comedia/
210,Um Golpe Quase Perfeito,https://globoplay.globo.com/um-golpe-quase-perfeito/t/GYpHQYrbvD/,https://globoplay.globo.com/categorias/filmes-de-comedia/
211,As Trapaceiras,https://globoplay.globo.com/as-trapaceiras/t/T5Tw2D5K9b/,https://globoplay.globo.com/categorias/filmes-de-comedia/
212,O Bebê De Bridget Jones,https://globoplay.globo.com/o-bebe-de-bridget-jones/t/wSbt1PyvtV/,https://globoplay.globo.com/categorias/filmes-de-comedia/
213,Amor ao Quadrado,https://globoplay.globo.com/amor-ao-quadrado/t/NTwWdndnyN/,https://globoplay.globo.com/categorias/filmes-de-comedia/
214,Todas As Mulheres Do Mundo,https://globoplay.globo.com/todas-as-mulheres-do-mundo/t/L15DxTTkJw/,https://globoplay.globo.com/categorias/filmes-de-comedia/
215,Casseta & Planeta - A Taça do Mundo É Nossa,https://globoplay.globo.com/casseta-planeta-a-taca-do-mundo-e-nossa/t/Ltb2XGZdqz/,https://globoplay.globo.com/categorias/filmes-de-comedia/
216,Casa Da Mãe Joana 2,https://globoplay.globo.com/casa-da-mae-joana-2/t/HG7xxgXsc1/,https://globoplay.globo.com/categorias/filmes-de-comedia/
217,A Verdade Nua E Crua,https://globoplay.globo.com/a-verdade-nua-e-crua/t/dQhGvZ2dfM/,https://globoplay.globo.com/categorias/filmes-de-comedia/
218,Legalmente Loira,https://globoplay.globo.com/legalmente-loira/t/kYFgwCrNn2/,https://globoplay.globo.com/categorias/filmes-de-comedia/
219,A Presepada,https://globoplay.globo.com/a-presepada/t/hbkMWJjZ1v/,https://globoplay.globo.com/categorias/filmes-de-comedia/
220,A Guerra da Tapioca,https://globoplay.globo.com/a-guerra-da-tapioca/t/RZjMLt9VBD/,https://globoplay.globo.com/categorias/filmes-de-comedia/
221,Desajustados,https://globoplay.globo.com/desajustados/t/mv7fh1qzHH/,https://globoplay.globo.com/categorias/filmes-de-comedia/
222,O Casamento de May,https://globoplay.globo.com/o-casamento-de-may/t/bYbN9NXcGz/,https://globoplay.globo.com/categorias/filmes-de-comedia/
223,Reis E Ratos,https://globoplay.globo.com/reis-e-ratos/t/F6L8zzfJJN/,https://globoplay.globo.com/categorias/filmes-de-comedia/
224,Eu Odeio O Dia Dos Namorados,https://globoplay.globo.com/eu-odeio-o-dia-dos-namorados/t/hG6xyrMHsV/,https://globoplay.globo.com/categorias/filmes-de-comedia/
225,Não Vamos Pagar Nada,https://globoplay.globo.com/nao-vamos-pagar-nada/t/bJ55cng5FB/,https://globoplay.globo.com/categorias/filmes-de-comedia/
226,Entrando Numa Fria Maior Ainda,https://globoplay.globo.com/entrando-numa-fria-maior-ainda/t/hvbwfDQFQr/,https://globoplay.globo.com/categorias/filmes-de-comedia/
227,Um Perfil Para Dois,https://globoplay.globo.com/um-perfil-para-dois/t/KqvTpFmPds/,https://globoplay.globo.com/categorias/filmes-de-comedia/
228,Potiche - Esposa Troféu,https://globoplay.globo.com/potiche-esposa-trofeu/t/yHSLCvQJct/,https://globoplay.globo.com/categorias/filmes-de-comedia/
229,Uma Noite E Tanto,https://globoplay.globo.com/uma-noite-e-tanto/t/5BJmGDg7VT/,https://globoplay.globo.com/categorias/filmes-de-comedia/
230,Las Insoladas,https://globoplay.globo.com/las-insoladas/t/nxM8VXt9YC/,https://globoplay.globo.com/categorias/filmes-de-comedia/
231,Um Desejo De Natal,https://globoplay.globo.com/um-desejo-de-natal/t/rxfYM9BgBR/,https://globoplay.globo.com/categorias/filmes-de-comedia/
232,Um Homem De Família,https://globoplay.globo.com/um-homem-de-familia/t/K7BrgjTcmC/,https://globoplay.globo.com/categorias/filmes-de-comedia/
233,De Perto Ela Não É Normal,https://globoplay.globo.com/de-perto-ela-nao-e-normal/t/h8WNfLTpYf/,https://globoplay.globo.com/categorias/filmes-de-comedia/
234,Uma Manhã Gloriosa,https://globoplay.globo.com/uma-manha-gloriosa/t/rSLVvCX72k/,https://globoplay.globo.com/categorias/filmes-de-comedia/
235,Um Carrossel de Natal,https://globoplay.globo.com/um-carrossel-de-natal/t/fX7f7NtMqT/,https://globoplay.globo.com/categorias/filmes-de-comedia/
236,A Guerra dos Botões,https://globoplay.globo.com/a-guerra-dos-botoes/t/ffk829mPHb/,https://globoplay.globo.com/categorias/filmes-de-comedia/
237,O Melhor Presente é o Amor,https://globoplay.globo.com/o-melhor-presente-e-o-amor/t/MC9Jg7Pcqh/,https://globoplay.globo.com/categorias/filmes-de-comedia/
238,Tudo Acaba Em Festa,https://globoplay.globo.com/tudo-acaba-em-festa/t/1PX9BsT7KZ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
239,O Casamento dos Meus Sonhos,https://globoplay.globo.com/o-casamento-dos-meus-sonhos/t/khbydzfTnj/,https://globoplay.globo.com/categorias/filmes-de-comedia/
240,Tratamento De Choque,https://globoplay.globo.com/tratamento-de-choque/t/q6Jv9WbvCb/,https://globoplay.globo.com/categorias/filmes-de-comedia/
241,Entrando Numa Fria Maior Ainda Com A Família,https://globoplay.globo.com/entrando-numa-fria-maior-ainda-com-a-familia/t/hY9YGjBs8P/,https://globoplay.globo.com/categorias/filmes-de-comedia/
242,"Vovó... Zona 3: Tal Pai, Tal Filho",https://globoplay.globo.com/vovo-zona-3-tal-pai-tal-filho/t/YtZGXy7zLd/,https://globoplay.globo.com/categorias/filmes-de-comedia/
243,De Repente Mãe,https://globoplay.globo.com/de-repente-mae/t/CgsbBy7BrR/,https://globoplay.globo.com/categorias/filmes-de-comedia/
244,Baião de Dois,https://globoplay.globo.com/baiao-de-dois/t/VnqC9zpp5Z/,https://globoplay.globo.com/categorias/filmes-de-comedia/
245,Guiados Pelo Coração,https://globoplay.globo.com/guiados-pelo-coracao/t/Fvd8sPQ29B/,https://globoplay.globo.com/categorias/filmes-de-comedia/
246,Attila Marcel,https://globoplay.globo.com/attila-marcel/t/rxC9T1dgrP/,https://globoplay.globo.com/categorias/filmes-de-comedia/
247,A Sorte Em Suas Mãos,https://globoplay.globo.com/a-sorte-em-suas-maos/t/gzWqWtYTGk/,https://globoplay.globo.com/categorias/filmes-de-comedia/
248,Bye Bye Brasil,https://globoplay.globo.com/bye-bye-brasil/t/cFMt1HCbkQ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
249,Colegas,https://globoplay.globo.com/colegas/t/hGc28DcVKR/,https://globoplay.globo.com/categorias/filmes-de-comedia/
250,Uma Noite de Natal,https://globoplay.globo.com/uma-noite-de-natal/t/9b7Wt5Lfdc/,https://globoplay.globo.com/categorias/filmes-de-comedia/
251,American Pie Apresenta: Meninas ao Ataque,https://globoplay.globo.com/american-pie-apresenta-meninas-ao-ataque/t/XTWppCzTxK/,https://globoplay.globo.com/categorias/filmes-de-comedia/
252,O Show De Truman: O Show Da Vida,https://globoplay.globo.com/o-show-de-truman-o-show-da-vida/t/XNycQNfFyr/,https://globoplay.globo.com/categorias/filmes-de-comedia/
253,Sexy por Acidente,https://globoplay.globo.com/sexy-por-acidente/t/YyYSMzTDJq/,https://globoplay.globo.com/categorias/filmes-de-comedia/
254,Sócias em Guerra,https://globoplay.globo.com/socias-em-guerra/t/jYQCZbswFQ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
255,Falsos Milionários,https://globoplay.globo.com/falsos-milionarios/t/PXNHY1JwGC/,https://globoplay.globo.com/categorias/filmes-de-comedia/
256,Intocáveis,https://globoplay.globo.com/intocaveis/t/TQm8895MfK/,https://globoplay.globo.com/categorias/filmes-de-comedia/
257,Detetive Chinatown 2,https://globoplay.globo.com/detetive-chinatown-2/t/G2w19GtMnX/,https://globoplay.globo.com/categorias/filmes-de-comedia/
258,A Família Bélier,https://globoplay.globo.com/a-familia-belier/t/Dghfyp65bf/,https://globoplay.globo.com/categorias/filmes-de-comedia/
259,O Pequenino,https://globoplay.globo.com/o-pequenino/t/NPwdmbw5JD/,https://globoplay.globo.com/categorias/filmes-de-comedia/
260,Fuga de Natal,https://globoplay.globo.com/fuga-de-natal/t/Rp5LZSgJSK/,https://globoplay.globo.com/categorias/filmes-de-comedia/
261,Sr. Moll e a Fábrica de Chocolate,https://globoplay.globo.com/sr-moll-e-a-fabrica-de-chocolate/t/ZXrgdGbMb5/,https://globoplay.globo.com/categorias/filmes-de-comedia/
262,Becky,https://globoplay.globo.com/becky/t/g28jTrTkJx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
263,Chorar De Rir,https://globoplay.globo.com/chorar-de-rir/t/zdKrs7d7ns/,https://globoplay.globo.com/categorias/filmes-de-comedia/
264,Chorar De Rir,https://globoplay.globo.com/chorar-de-rir/t/zdKrs7d7ns/,https://globoplay.globo.com/categorias/filmes-de-comedia/
265,Como Se Fosse A Primeira Vez,https://globoplay.globo.com/como-se-fosse-a-primeira-vez/t/8V8fDF5yVx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
266,O Terminal,https://globoplay.globo.com/o-terminal/t/FygYYhBCC9/,https://globoplay.globo.com/categorias/filmes-de-comedia/
267,10 Dias Sem Mamãe,https://globoplay.globo.com/10-dias-sem-mamae/t/KpMwVbrHXZ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
268,Irresistível,https://globoplay.globo.com/irresistivel/t/vyRDQkKfgR/,https://globoplay.globo.com/categorias/filmes-de-comedia/
269,Três Verões,https://globoplay.globo.com/tres-veroes/t/btSCzcbm7J/,https://globoplay.globo.com/categorias/filmes-de-comedia/
270,Osmar - A Primeira Fatia Do Pão De Forma,https://globoplay.globo.com/osmar-a-primeira-fatia-do-pao-de-forma/t/9LHhcr5DGP/,https://globoplay.globo.com/categorias/filmes-de-comedia/
271,Dupla Explosiva,https://globoplay.globo.com/dupla-explosiva/t/tT7pzd5YPk/,https://globoplay.globo.com/categorias/filmes-de-comedia/
272,L.O.C.A.,https://globoplay.globo.com/loca/t/YrTTbmjhY7/,https://globoplay.globo.com/categorias/filmes-de-comedia/
273,Pequenos Monstros,https://globoplay.globo.com/pequenos-monstros/t/jZBRPz6xFC/,https://globoplay.globo.com/categorias/filmes-de-comedia/
274,O Ataque dos Vermes Malditos 7: Ilha dos Shriekers,https://globoplay.globo.com/o-ataque-dos-vermes-malditos-7-ilha-dos-shriekers/t/GJKdh9DP6T/,https://globoplay.globo.com/categorias/filmes-de-comedia/
275,A Boa Esposa,https://globoplay.globo.com/a-boa-esposa/t/zxCwLnscvq/,https://globoplay.globo.com/categorias/filmes-de-comedia/
276,Uma Família De Dois,https://globoplay.globo.com/uma-familia-de-dois/t/TM9c6D6QkZ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
277,Uma Garota Encantada,https://globoplay.globo.com/uma-garota-encantada/t/xYFPKGYxtH/,https://globoplay.globo.com/categorias/filmes-de-comedia/
278,A Pelada,https://globoplay.globo.com/a-pelada/t/cCMtDwkHDx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
279,A Creche Do Papai,https://globoplay.globo.com/a-creche-do-papai/t/fwwV1Gpzdn/,https://globoplay.globo.com/categorias/filmes-de-comedia/
280,Vizinhos 2,https://globoplay.globo.com/vizinhos-2/t/QfWDvwbjRf/,https://globoplay.globo.com/categorias/filmes-de-comedia/
281,As Mil Palavras,https://globoplay.globo.com/as-mil-palavras/t/mR7nkfYgTS/,https://globoplay.globo.com/categorias/filmes-de-comedia/
282,Um Homem De Família (2000),https://globoplay.globo.com/um-homem-de-familia-2000/t/MYBRsd5kjw/,https://globoplay.globo.com/categorias/filmes-de-comedia/
283,Táxi - Velocidade Nas Ruas,https://globoplay.globo.com/taxi-velocidade-nas-ruas/t/WMhdTcPTKt/,https://globoplay.globo.com/categorias/filmes-de-comedia/
284,Gente Grande 2,https://globoplay.globo.com/gente-grande-2/t/LqVzdhxRrX/,https://globoplay.globo.com/categorias/filmes-de-comedia/
285,As Donas do Pedaço,https://globoplay.globo.com/as-donas-do-pedaco/t/JwXJYvcWJ7/,https://globoplay.globo.com/categorias/filmes-de-comedia/
286,Perto do Apocalipse,https://globoplay.globo.com/perto-do-apocalipse/t/hGnLM8vhqC/,https://globoplay.globo.com/categorias/filmes-de-comedia/
287,Um Divã Na Tunísia,https://globoplay.globo.com/um-diva-na-tunisia/t/KsqnVfBLYb/,https://globoplay.globo.com/categorias/filmes-de-comedia/
288,Antes Só Do Que Mal Casado,https://globoplay.globo.com/antes-so-do-que-mal-casado/t/Jw1KxZjBDD/,https://globoplay.globo.com/categorias/filmes-de-comedia/
289,Aventuras na Escola,https://globoplay.globo.com/aventuras-na-escola/t/fxRfyJm9qr/,https://globoplay.globo.com/categorias/filmes-de-comedia/
290,O Comediante,https://globoplay.globo.com/o-comediante/t/PzYgKrGq1v/,https://globoplay.globo.com/categorias/filmes-de-comedia/
291,A Primeira Noite De Um Homem,https://globoplay.globo.com/a-primeira-noite-de-um-homem/t/GDdPh1bSq5/,https://globoplay.globo.com/categorias/filmes-de-comedia/
292,A Irmã do Noivo,https://globoplay.globo.com/a-irma-do-noivo/t/dwFRBVQN6G/,https://globoplay.globo.com/categorias/filmes-de-comedia/
293,Espontânea,https://globoplay.globo.com/espontanea/t/NCwTnQnb8L/,https://globoplay.globo.com/categorias/filmes-de-comedia/
294,Blue Jasmine,https://globoplay.globo.com/blue-jasmine/t/BrVWvHW2D5/,https://globoplay.globo.com/categorias/filmes-de-comedia/
295,O Melhor Está Por Vir,https://globoplay.globo.com/o-melhor-esta-por-vir/t/K8MXSh8Y5R/,https://globoplay.globo.com/categorias/filmes-de-comedia/
296,Casamento Australiano,https://globoplay.globo.com/casamento-australiano/t/BVFj5B8tqX/,https://globoplay.globo.com/categorias/filmes-de-comedia/
297,O Natal dos Darlingtons,https://globoplay.globo.com/o-natal-dos-darlingtons/t/kY7SshzhCK/,https://globoplay.globo.com/categorias/filmes-de-comedia/
298,Um Dia de Chuva em Nova York,https://globoplay.globo.com/um-dia-de-chuva-em-nova-york/t/YNwFW9YtMV/,https://globoplay.globo.com/categorias/filmes-de-comedia/
299,Um Pequeno Favor,https://globoplay.globo.com/um-pequeno-favor/t/9d2jX8jwZ6/,https://globoplay.globo.com/categorias/filmes-de-comedia/
300,"Se Beber, Não Case! Parte III",https://globoplay.globo.com/se-beber-nao-case!-parte-iii/t/V78ykZ1xF7/,https://globoplay.globo.com/categorias/filmes-de-comedia/
301,Casa Amor,https://globoplay.globo.com/casa-amor/t/bBLJDMT9nt/,https://globoplay.globo.com/categorias/filmes-de-comedia/
302,Meios-Irmãos,https://globoplay.globo.com/meios-irmaos/t/FVZpnbgtMj/,https://globoplay.globo.com/categorias/filmes-de-comedia/
303,É Para o Seu Próprio Bem,https://globoplay.globo.com/e-para-o-seu-proprio-bem/t/XDSRsYysZW/,https://globoplay.globo.com/categorias/filmes-de-comedia/
304,O Retorno Do Duende (2018),https://globoplay.globo.com/o-retorno-do-duende-2018/t/2VKGTzCxfb/,https://globoplay.globo.com/categorias/filmes-de-comedia/
305,Cadê O Dinheiro?,https://globoplay.globo.com/cade-o-dinheiro/t/WD7jFbPKWx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
306,Eu Queria Ter A Sua Vida,https://globoplay.globo.com/eu-queria-ter-a-sua-vida/t/5z5yDcPLcp/,https://globoplay.globo.com/categorias/filmes-de-comedia/
307,Um Milhão De Maneiras De Pegar Na Pistola,https://globoplay.globo.com/um-milhao-de-maneiras-de-pegar-na-pistola/t/2sZ8JxLBbG/,https://globoplay.globo.com/categorias/filmes-de-comedia/
308,Quanto Mais Quente Melhor,https://globoplay.globo.com/quanto-mais-quente-melhor/t/BLKVfmk1Wb/,https://globoplay.globo.com/categorias/filmes-de-comedia/
309,Fora de Série,https://globoplay.globo.com/fora-de-serie/t/pswy9c7vfr/,https://globoplay.globo.com/categorias/filmes-de-comedia/
310,Um Tira Da Pesada 3,https://globoplay.globo.com/um-tira-da-pesada-3/t/hsLpbvCWHX/,https://globoplay.globo.com/categorias/filmes-de-comedia/
311,O Terno De 2 Bilhões De Dólares,https://globoplay.globo.com/o-terno-de-2-bilhoes-de-dolares/t/TjvSxLBjkj/,https://globoplay.globo.com/categorias/filmes-de-comedia/
312,Loucuras Na Idade Média,https://globoplay.globo.com/loucuras-na-idade-media/t/gX6rmQ2tsQ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
313,Gente Grande,https://globoplay.globo.com/gente-grande/t/TxBsDZpgm9/,https://globoplay.globo.com/categorias/filmes-de-comedia/
314,Pixels,https://globoplay.globo.com/pixels/t/tK7JVjnsvS/,https://globoplay.globo.com/categorias/filmes-de-comedia/
315,Eurotrip - Passaporte Para Confusão,https://globoplay.globo.com/eurotrip-passaporte-para-confusao/t/PsrfrwJX9C/,https://globoplay.globo.com/categorias/filmes-de-comedia/
316,48 Horas,https://globoplay.globo.com/48-horas/t/spwJypdjMM/,https://globoplay.globo.com/categorias/filmes-de-comedia/
317,Armações Do Amor,https://globoplay.globo.com/armacoes-do-amor/t/kjdbSThV5H/,https://globoplay.globo.com/categorias/filmes-de-comedia/
318,Vidas Duplas,https://globoplay.globo.com/vidas-duplas/t/7J5jLjn8dm/,https://globoplay.globo.com/categorias/filmes-de-comedia/
319,O Natal Dos Coopers,https://globoplay.globo.com/o-natal-dos-coopers/t/c9B9cLs6Fy/,https://globoplay.globo.com/categorias/filmes-de-comedia/
320,Banana Split,https://globoplay.globo.com/banana-split/t/9dqYKcz8Sb/,https://globoplay.globo.com/categorias/filmes-de-comedia/
321,Amizade Adolescente,https://globoplay.globo.com/amizade-adolescente/t/gskB7yNNrS/,https://globoplay.globo.com/categorias/filmes-de-comedia/
322,Psych 2: Lassie Está de Volta,https://globoplay.globo.com/psych-2-lassie-esta-de-volta/t/NYvzqgYbgH/,https://globoplay.globo.com/categorias/filmes-de-comedia/
323,Estado de União,https://globoplay.globo.com/estado-de-uniao/t/sZcrPLSvKM/,https://globoplay.globo.com/categorias/filmes-de-comedia/
324,Sol,https://globoplay.globo.com/sol/t/ghGTBnFqM2/,https://globoplay.globo.com/categorias/filmes-de-comedia/
325,A Arte De Ser Adulto,https://globoplay.globo.com/a-arte-de-ser-adulto/t/LKfyTpxD9c/,https://globoplay.globo.com/categorias/filmes-de-comedia/
326,Três Cristos,https://globoplay.globo.com/tres-cristos/t/c88CvTr6VT/,https://globoplay.globo.com/categorias/filmes-de-comedia/
327,Tudo de Novo,https://globoplay.globo.com/tudo-de-novo/t/JtNTsm52bV/,https://globoplay.globo.com/categorias/filmes-de-comedia/
328,Mapa do Sexo,https://globoplay.globo.com/mapa-do-sexo/t/XVgRd2QPzd/,https://globoplay.globo.com/categorias/filmes-de-comedia/
329,Victor & Célia,https://globoplay.globo.com/victor-celia/t/h1pTQKD1Rv/,https://globoplay.globo.com/categorias/filmes-de-comedia/
330,Uma Viagem Inesperada,https://globoplay.globo.com/uma-viagem-inesperada/t/xnXHyD2GZw/,https://globoplay.globo.com/categorias/filmes-de-comedia/
331,O Último Jogo,https://globoplay.globo.com/o-ultimo-jogo/t/mKDZSdpDNp/,https://globoplay.globo.com/categorias/filmes-de-comedia/
332,Vovó Babá,https://globoplay.globo.com/vovo-baba/t/JMnYPwLMWq/,https://globoplay.globo.com/categorias/filmes-de-comedia/
333,Ninguém Brinca com Jesus Quintana,https://globoplay.globo.com/ninguem-brinca-com-jesus-quintana/t/DSchgCFJ9s/,https://globoplay.globo.com/categorias/filmes-de-comedia/
334,Momentos de Felicidade Insignificante,https://globoplay.globo.com/momentos-de-felicidade-insignificante/t/kDx6Dvxymr/,https://globoplay.globo.com/categorias/filmes-de-comedia/
335,Pornô Para Principiantes,https://globoplay.globo.com/porno-para-principiantes/t/FNGV8j5z2w/,https://globoplay.globo.com/categorias/filmes-de-comedia/
336,Feliz Aniversário,https://globoplay.globo.com/feliz-aniversario/t/R2RnfzBRJs/,https://globoplay.globo.com/categorias/filmes-de-comedia/
337,Casal Improvável,https://globoplay.globo.com/casal-improvavel/t/kvNz27dwqZ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
338,Largadas Em Família,https://globoplay.globo.com/largadas-em-familia/t/HSTksfZDj2/,https://globoplay.globo.com/categorias/filmes-de-comedia/
339,De Carona Para O Amor,https://globoplay.globo.com/de-carona-para-o-amor/t/6m9cXc2rv6/,https://globoplay.globo.com/categorias/filmes-de-comedia/
340,A Extraordinária Jornada do Fakir,https://globoplay.globo.com/a-extraordinaria-jornada-do-fakir/t/XNBhdMf9qm/,https://globoplay.globo.com/categorias/filmes-de-comedia/
341,Mais Que Especiais,https://globoplay.globo.com/mais-que-especiais/t/xrGNVYJDPt/,https://globoplay.globo.com/categorias/filmes-de-comedia/
342,100 Quilos De Estrelas,https://globoplay.globo.com/100-quilos-de-estrelas/t/2CwHNGfLft/,https://globoplay.globo.com/categorias/filmes-de-comedia/
343,O Homem Perfeito,https://globoplay.globo.com/o-homem-perfeito/t/gg7fRDwkR8/,https://globoplay.globo.com/categorias/filmes-de-comedia/
344,Minha Querida Nora,https://globoplay.globo.com/minha-querida-nora/t/CT9NrF9RWd/,https://globoplay.globo.com/categorias/filmes-de-comedia/
345,Estaremos Sempre Juntos,https://globoplay.globo.com/estaremos-sempre-juntos/t/S5Rjx259t2/,https://globoplay.globo.com/categorias/filmes-de-comedia/
346,Um Casal Inseparável,https://globoplay.globo.com/um-casal-inseparavel/t/7c1yNtZVvZ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
